Optimizer Name|Mean_Training_Loss_epoch1|Std_Training_Loss_epoch1|Mean_Training_Loss_epoch2|Std_Training_Loss_epoch2|Mean_Training_Loss_epoch3|Std_Training_Loss_epoch3|Mean_Training_Loss_epoch4|Std_Training_Loss_epoch4|Mean_Training_Loss_epoch5|Std_Training_Loss_epoch5|Mean_Training_Loss_epoch6|Std_Training_Loss_epoch6|Mean_Training_Loss_epoch7|Std_Training_Loss_epoch7|Mean_Training_Loss_epoch8|Std_Training_Loss_epoch8|Mean_Training_Loss_epoch9|Std_Training_Loss_epoch9|Mean_Training_Loss_epoch10|Std_Training_Loss_epoch10|Mean_Training_Loss_epoch11|Std_Training_Loss_epoch11|Mean_Training_Loss_epoch12|Std_Training_Loss_epoch12|Mean_Training_Loss_epoch13|Std_Training_Loss_epoch13|Mean_Training_Loss_epoch14|Std_Training_Loss_epoch14|Mean_Training_Loss_epoch15|Std_Training_Loss_epoch15|Mean_Training_Loss_epoch16|Std_Training_Loss_epoch16|Mean_Training_Loss_epoch17|Std_Training_Loss_epoch17|Mean_Training_Loss_epoch18|Std_Training_Loss_epoch18|Mean_Training_Loss_epoch19|Std_Training_Loss_epoch19|Mean_Training_Loss_epoch20|Std_Training_Loss_epoch20|Mean_Training_Loss_epoch21|Std_Training_Loss_epoch21|Mean_Training_Loss_epoch22|Std_Training_Loss_epoch22|Mean_Training_Loss_epoch23|Std_Training_Loss_epoch23|Mean_Training_Loss_epoch24|Std_Training_Loss_epoch24|Mean_Training_Loss_epoch25|Std_Training_Loss_epoch25|Mean_Training_Loss_epoch26|Std_Training_Loss_epoch26|Mean_Training_Loss_epoch27|Std_Training_Loss_epoch27|Mean_Training_Loss_epoch28|Std_Training_Loss_epoch28|Mean_Training_Loss_epoch29|Std_Training_Loss_epoch29|Mean_Training_Loss_epoch30|Std_Training_Loss_epoch30|Mean_Training_Loss_epoch31|Std_Training_Loss_epoch31|Mean_Training_Loss_epoch32|Std_Training_Loss_epoch32|Mean_Training_Loss_epoch33|Std_Training_Loss_epoch33|Mean_Training_Loss_epoch34|Std_Training_Loss_epoch34|Mean_Training_Loss_epoch35|Std_Training_Loss_epoch35|Mean_Training_Loss_epoch36|Std_Training_Loss_epoch36|Mean_Training_Loss_epoch37|Std_Training_Loss_epoch37|Mean_Training_Loss_epoch38|Std_Training_Loss_epoch38|Mean_Training_Loss_epoch39|Std_Training_Loss_epoch39|Mean_Training_Loss_epoch40|Std_Training_Loss_epoch40|Mean_Training_Loss_epoch41|Std_Training_Loss_epoch41|Mean_Training_Loss_epoch42|Std_Training_Loss_epoch42|Mean_Training_Loss_epoch43|Std_Training_Loss_epoch43|Mean_Training_Loss_epoch44|Std_Training_Loss_epoch44|Mean_Training_Loss_epoch45|Std_Training_Loss_epoch45|Mean_Training_Loss_epoch46|Std_Training_Loss_epoch46|Mean_Training_Loss_epoch47|Std_Training_Loss_epoch47|Mean_Training_Loss_epoch48|Std_Training_Loss_epoch48|Mean_Training_Loss_epoch49|Std_Training_Loss_epoch49|Mean_Training_Loss_epoch50|Std_Training_Loss_epoch50
HeavyBallCurvature|0.8204|0.036486709909225874|0.43295|0.005586143571373738|0.36450000000000005|0.0045254833995939355|0.32955|0.0007778174593051951|0.3035|0.002404163056034252|0.28205|0.000919238815542548|0.26675000000000004|0.00021213203435596054|0.25544999999999995|0.0010606601717798418|0.24165|0.0013435028842544493|0.2319|0.0014142135623730963|0.22365000000000002|0.0014849242404917726|0.21165|0.0010606601717798223|0.20505|0.0003535533905932741|0.1958|0.0009899494936611753|0.18925|0.0027577164466275456|0.18109999999999998|0.0033941125496954176|0.17604999999999998|0.0023334523779155953|0.16775|0.0030405591591021633|0.15835|0.0009192388155424988|0.1537|0.004384062043356583|0.14725|0.002050609665440968|0.13815|0.0021920310216782916|0.1335|0.0016970562748477136|0.1278|0.0018384776310850174|0.12040000000000001|0.0011313708498984839|0.11475|0.0016263455967290568|0.10805000000000001|0.0033234018715767753|0.10414999999999999|7.071067811865187e-05|0.09605|0.003889087296526015|0.09405|0.0009192388155425136|0.08465|0.00700035713374683|0.07930000000000001|0.004384062043356598|0.07495|0.005020458146424484|0.0689|0.004101219330881975|0.0633|0.003676955262170047|0.06415|0.0003535533905932741|0.0561|0.005515432893255064|0.0548|0.005374011537017765|0.0471|0.0026870057685088864|0.04355|0.0006363961030678914|0.04175|0.0013435028842544395|0.0338|0.002404163056034262|0.06029999999999999|0.03846660889654818|0.033|0.009616652224137047|0.0352|0.0009899494936611655|0.0354|0.0036769552621700443|0.0249|0.006363961030678924|0.030699999999999998|0.020930360723121804|0.0205|0.00565685424949238|0.018349999999999998|0.0034648232278140802
NAG|2.15325|0.008131727983645186|1.26825|0.12466292552318833|0.7688|0.05557859300126264|0.65995|0.011525840533340711|0.61095|0.0004949747468305288|0.57795|0.007707463914933343|0.5538|0.011455129855222065|0.53355|0.014354267658086905|0.51625|0.017041273426595803|0.5004|0.014707821048680177|0.48765|0.01803122292025694|0.47345000000000004|0.01619274528917194|0.46194999999999997|0.015909902576697315|0.4508|0.01598061325481596|0.44055|0.014495689014324197|0.4328|0.014283556979968257|0.42325|0.012515790027001907|0.41685|0.011242997820866124|0.4098|0.012727922061357866|0.40149999999999997|0.011030865786510123|0.40105|0.010960155108391515|0.39205|0.010677312395916868|0.38685|0.008414570696119911|0.38265|0.008555992052357225|0.3763|0.005656854249492385|0.37215|0.008555992052357225|0.3678|0.006505382386916227|0.36445|0.007848885271170676|0.363|0.005232590180780444|0.35735|0.0071417784899841285|0.35555000000000003|0.00799030662740803|0.351|0.005374011537017739|0.34835|0.007707463914933383|0.34695|0.003040559159102153|0.34305|0.006434671708797581|0.34285|0.003323401871576741|0.33605|0.006434671708797581|0.33445|0.005444722215136425|0.33294999999999997|0.0038890872965259954|0.33015|0.004030508652763348|0.32899999999999996|0.007636753236814677|0.3255|0.004949747468305837|0.32245|0.0036062445840513878|0.321|0.0022627416997969383|0.3181|0.0026870057685088986|0.3176|0.003959797974644642|0.31584999999999996|0.003040559159102153|0.3133|0.005656854249492385|0.30874999999999997|0.0027577164466274866|0.30720000000000003|0.0008485281374239009
NAGCurvature|0.81915|0.036274577874869936|0.43295|0.006293250352560286|0.36405|0.004313351365237936|0.3294|0.0014142135623730963|0.30355|0.0020506096654409976|0.28195000000000003|0.0010606601717798418|0.26645|7.071067811864696e-05|0.25529999999999997|0.0012727922061357827|0.24145|0.0010606601717798223|0.2314|0.0014142135623730963|0.2233|0.0014142135623730963|0.21134999999999998|0.0006363961030678717|0.20485|7.071067811864696e-05|0.19569999999999999|0.0008485281374238519|0.18885000000000002|0.00332340187157679|0.18055|0.0036062445840513977|0.17565|0.0026162950903902125|0.16760000000000003|0.003394112549695437|0.15835|0.0009192388155424988|0.15360000000000001|0.004242640687119279|0.1474|0.003676955262170035|0.13815|0.0031819805153394665|0.13305|0.0017677669529663704|0.12865|0.002757716446627516|0.12055|0.0010606601717798223|0.11465|0.0028991378028648397|0.10830000000000001|0.0036769552621700495|0.10544999999999999|7.071067811865187e-05|0.0965|0.003394112549695427|0.09335|0.001909188309203684|0.08515|0.00912167747730646|0.07995|0.006010407640085645|0.07594999999999999|0.006010407640085645|0.0701|0.004525483399593901|0.06405|0.0036062445840513925|0.0625|0.0024041630560342592|0.0565|0.005798275605729689|0.05275|0.005161879502661798|0.0469|0.003394112549695427|0.042550000000000004|0.002333452377915612|0.041999999999999996|0.0018384776310850198|0.03545|0.0037476659402887014|0.05645|0.03302188668141177|0.03215|0.00926309883354377|0.02955|0.007990306627407988|0.0356|0.007778174593052021|0.02375|0.004879036790187179|0.02305|0.00799030662740799|0.019|0.0032526911934581187|0.0147|0.0019798989873223336
NAdam|0.5979|0.024324473272817223|0.33305|0.013364318164425768|0.272|0.007071067811865481|0.2355|0.0050911688245431404|0.20805|0.004313351365237966|0.18205|0.004171930009000613|0.1607|0.004101219330881986|0.14235|0.006717514421272207|0.12185000000000001|0.005727564927611047|0.10625|0.007000357133746815|0.08725|0.008555992052357225|0.07400000000000001|0.006505382386916242|0.06715|0.003040559159102153|0.0524|0.008626702730475881|0.041999999999999996|0.010182337649086284|0.03695|0.004737615433949869|0.0313|0.0052325901807804545|0.0328|0.0026870057685088825|0.02905|0.0013435028842544395|0.0193|0.002404163056034262|0.0189|0.001555634918610405|0.02305|0.0031819805153394656|0.029150000000000002|0.005444722215136416|0.01845|0.001626345596729058|0.01975|0.001909188309203679|0.019200000000000002|0.0005656854249492382|0.013049999999999999|0.0014849242404917488|0.01445|0.0024748737341529162|0.0177|0.0059396969619669995|0.0271|0.008768124086713194|0.02005|0.004171930009000631|0.01585|0.0014849242404917481|0.0214|0.01117228714274745|0.015200000000000002|0.004101219330881977|0.00835|0.003464823227814083|0.01575|0.0004949747468305827|0.021949999999999997|0.011525840533340725|0.0224|0.0007071067811865482|0.013000000000000001|0.0022627416997969526|0.016300000000000002|0.005232590180780454|0.02025|0.001909188309203679|0.0162|0.007353910524340094|0.020249999999999997|0.004030508652763322|0.0206|0.0018384776310850222|0.0167|0.006929646455628166|0.019200000000000002|0.0011313708498984752|0.0158|0.0005656854249492382|0.013850000000000001|0.0004949747468305834|0.014700000000000001|0.007353910524340095|0.016|0.0035355339059327364
NAdamCurvature|0.5963|0.01329360748630716|0.33009999999999995|0.008202438661763931|0.2717|0.005232590180780425|0.23485|0.0023334523779156148|0.20685|0.0007778174593051951|0.18109999999999998|0.0025455844122715754|0.16044999999999998|0.001202081528017126|0.14084999999999998|0.0030405591591021433|0.12245|0.002757716446627541|0.1054|0.006646803743153545|0.08579999999999999|0.005091168824543136|0.07285|0.0031819805153394665|0.06345|0.0074246212024587505|0.052000000000000005|0.006788225099390862|0.041749999999999995|0.007424621202458749|0.03795|0.0012020815280171283|0.0285|0.00565685424949238|0.028|0.0007071067811865482|0.025349999999999998|0.003464823227814083|0.02185|0.0003535533905932741|0.0246|0.0007071067811865482|0.023899999999999998|0.0022627416997969495|0.02645|0.002474873734152917|0.022|0.0036769552621700456|0.018500000000000003|0.0021213203435596433|0.0175|0.0004242640687119272|0.019200000000000002|0.0039597979746446655|0.01895|0.00714177848998413|0.01|0.006081118318204309|0.01645|0.0003535533905932741|0.0228|0.011172287142747452|0.01885|0.006010407640085653|0.01885|0.0021920310216783|0.018750000000000003|0.0033234018715767714|0.022|0.0026870057685088825|0.0139|0.003818376618407356|0.01|0.004384062043356595|0.01705|0.005727564927611035|0.02345|0.008697413408594536|0.0135|0.0016970562748477136|0.01525|0.0013435028842544395|0.01805|0.00403050865276332|0.01645|0.0026162950903902255|0.0155|0.003394112549695427|0.0183|0.0032526911934581187|0.0158|0.0014142135623730926|0.0228|0.006929646455628164|0.0276|0.014707821048680188|0.0191|0.0018384776310850235|0.01085|0.0014849242404917507
NAdamW|0.59795|0.024112341238461284|0.33165|0.011525840533340711|0.27185000000000004|0.00912167747730646|0.2356|0.004949747468305837|0.20829999999999999|0.005515432893255062|0.18214999999999998|0.005868986283848336|0.16125|0.005444722215136405|0.1433|0.006788225099390854|0.1235|0.007353910524340094|0.10725|0.010818733752154183|0.08845|0.009828784258493008|0.07515|0.009545941546018386|0.06385|0.008414570696119918|0.05315|0.0053033008588991085|0.0426|0.007495331880577403|0.0408|0.0059396969619669995|0.03205|0.0058689862838483455|0.027750000000000004|0.011242997820866107|0.0237|0.0009899494936611692|0.02345|0.006010407640085654|0.02395|0.0006363961030678926|0.02135|0.003464823227814084|0.01405|0.001767766952966368|0.0173|0.007778174593052024|0.0245|0.010889444430272833|0.02265|0.004737615433949866|0.0298|0.0002828427124746173|0.016550000000000002|0.0016263455967290604|0.01595|0.004596194077712558|0.011349999999999999|0.005020458146424487|0.01525|0.0055861435713737235|0.018250000000000002|0.004879036790187177|0.0194|0.0|0.01715|0.0065760930650348905|0.014000000000000002|0.005798275605729691|0.022600000000000002|0.0018384776310850235|0.012150000000000001|0.004313351365237941|0.0178|0.009758073580374355|0.0182|0.00565685424949238|0.01785|0.0020506096654409876|0.019549999999999998|0.008980256121069154|0.01525|0.0002121320343559636|0.01735|0.0055861435713737235|0.0169|0.0028284271247461914|0.0191|0.0036769552621700456|0.022350000000000002|0.018455486988968893|0.0095|0.0059396969619669995|0.01335|0.0036062445840513925|0.0171|0.009899494936611665|0.0269|0.01244507934888324
NAdamWCurvature|0.5967|0.012727922061357866|0.3304|0.008768124086713224|0.2713|0.006363961030678933|0.23485|0.0030405591591021633|0.20705|0.0016263455967290667|0.1809|0.002969848480983516|0.16015000000000001|0.0021920310216783207|0.14235|0.005586143571373738|0.12315000000000001|0.0038890872965260293|0.1057|0.007636753236814716|0.0868|0.005515432893255071|0.07455|0.005586143571373733|0.0648|0.0069296464556281604|0.0545|0.004242640687119289|0.04285|0.007000357133746817|0.0383|0.002687005768508879|0.032799999999999996|0.007353910524340091|0.0245|0.002262741699796953|0.0238|0.0005656854249492359|0.023|0.0018384776310850222|0.0242|0.0008485281374238568|0.023100000000000002|0.004666904755831213|0.03005|0.006010407640085651|0.01855|0.0013435028842544395|0.0138|0.00565685424949238|0.0182|0.0007071067811865482|0.0168|0.005798275605729689|0.0143|0.0007071067811865482|0.014450000000000001|0.00714177848998413|0.01625|0.010253048327204941|0.02345|0.00431335136523794|0.024|0.00014142135623730864|0.015200000000000002|0.004242640687119285|0.0126|0.0016970562748477136|0.02005|0.0034648232278140802|0.01405|0.001767766952966368|0.0132|0.0007071067811865482|0.02205|0.0014849242404917481|0.0174|0.0067882250993908586|0.01585|0.0017677669529663684|0.0143|0.0004242640687119284|0.01745|0.003040559159102155|0.0174|0.0011313708498984752|0.0162|0.006222539674441618|0.016149999999999998|0.0017677669529663693|0.017|0.006505382386916237|0.0168|0.004525483399593906|0.01865|0.0007778174593052001|0.01405|0.007990306627407988|0.022199999999999998|0.011879393923933999
RMSProp|0.76135|0.04150716805565032|0.38655|0.0036062445840513878|0.3256|0.007071067811865481|0.29055|0.006717514421272188|0.26255|0.00841457069611993|0.2398|0.010323759005323585|0.2178|0.010606601717798222|0.20229999999999998|0.012303657992645916|0.18625|0.010111626970967616|0.1717|0.012869343417595162|0.15635|0.013222896808188434|0.14285|0.013647160876900355|0.1304|0.01456639969244287|0.11810000000000001|0.014990663761154821|0.1069|0.0165462986797652|0.09515|0.014495689014324218|0.0857|0.019374725804511408|0.0769|0.01711198410471445|0.06655|0.01534421715174808|0.0601|0.013152186130069788|0.057749999999999996|0.01138441917710341|0.042300000000000004|0.013576450198781717|0.04035|0.01251579002700189|0.0347|0.007071067811865475|0.0359|0.013152186130069786|0.024800000000000003|0.005374011537017762|0.02495|0.009828784258493012|0.02905|0.005020458146424488|0.03|0.012586500705120544|0.01715|0.005020458146424488|0.01935|0.015344217151748081|0.019799999999999998|0.00042426406871192964|0.02325|0.0017677669529663704|0.00715|0.004879036790187178|0.01945|0.007707463914933366|0.0072|0.007353910524340094|0.02845|0.006717514421272203|0.012750000000000001|0.007848885271170676|0.01335|0.014071424945612296|0.0015|0.001131370849898476|0.0365|0.021354624791833737|0.00245|0.0007778174593052025|0.014|0.018526197667087546|0.002|0.002262741699796952|0.031299999999999994|0.013152186130069786|0.0046|0.0038183766184073566|0.0005499999999999999|7.071067811865467e-05|0.0305|0.011879393923933996|0.0046|0.0018384776310850235|0.0019|0.0021213203435596424
RMSPropCurvature|0.7527999999999999|0.01668772003600245|0.38305|0.0007778174593051951|0.32020000000000004|0.005515432893255071|0.2861|0.006788225099390874|0.25780000000000003|0.007636753236814716|0.2363|0.009758073580374371|0.21595|0.009545941546018401|0.1995|0.01088944443027284|0.18305|0.008838834764831823|0.16870000000000002|0.009758073580374371|0.15165|0.012515790027001886|0.13815|0.010677312395916868|0.1256|0.011596551211459367|0.11474999999999999|0.009687362902255699|0.0997|0.01442497833620557|0.08895|0.010677312395916868|0.08025|0.015485638507985393|0.07039999999999999|0.011172287142747442|0.05895|0.011667261889578033|0.05455|0.008697413408594536|0.04845|0.007566042558696059|0.04205|0.006151828996322963|0.039900000000000005|0.0004242640687119235|0.02855|0.009828784258493008|0.0342|0.0009899494936611655|0.0273|0.012162236636408618|0.02365|0.0013435028842544395|0.023149999999999997|0.005586143571373727|0.0288|0.005374011537017758|0.0184|0.0002828427124746173|0.0129|0.01103086578651014|0.022449999999999998|0.016475588001646557|0.012549999999999999|0.009404520189781081|0.025349999999999998|0.0038890872965260137|0.011|0.007212489168102785|0.0228|0.01739482681718907|0.01485|0.01279863273947651|0.01555|0.016475588001646557|0.00875|0.00714177848998413|0.011|0.013576450198781712|0.01935|0.024112341238461274|0.010799999999999999|0.01414213562373095|0.00115|0.0002121320343559642|0.0253|0.035072496346852756|0.0247|0.03394112549695428|0.00065|0.0003535533905932737|0.00030000000000000003|0.0001414213562373095|0.0349|0.013435028842544406|0.0008|0.00042426406871192855|0.027450000000000002|0.013647160876900368
RMSPropMomentum|0.7643|0.014707821048680177|0.38485|0.007990306627407991|0.324|0.0028284271247461927|0.29015|0.0020506096654409976|0.2603|0.0028284271247461927|0.23865|0.004030508652763309|0.2165|0.007636753236814697|0.2004|0.00777817459305203|0.18359999999999999|0.008768124086713175|0.17049999999999998|0.008768124086713175|0.15355|0.011808683245815339|0.13945000000000002|0.009687362902255723|0.12725|0.013222896808188434|0.1132|0.014283556979968262|0.1015|0.01654629867976521|0.08979999999999999|0.014707821048680183|0.07975|0.018738329701443505|0.07125|0.019021172413918125|0.0643|0.008909545442950492|0.0527|0.017960512242138304|0.048350000000000004|0.013505739520663059|0.039650000000000005|0.014919953083036156|0.036699999999999997|0.007353910524340091|0.02765|0.015061374439273462|0.0295|0.006929646455628164|0.0258|0.007071067811865477|0.02195|0.007566042558696059|0.02125|0.010960155108391488|0.01655|0.003464823227814082|0.0257|0.003818376618407358|0.013850000000000001|0.014071424945612296|0.02155|0.017182694782833106|0.0176|0.008202438661763952|0.0146|0.009333809511662426|0.0223|0.0021213203435596446|0.0039|0.0026870057685088804|0.02225|0.0030405591591021568|0.00985|0.008131727983645295|0.00245|0.002757716446627535|0.031149999999999997|0.008980256121069154|0.005|0.004949747468305833|0.0019500000000000001|0.0021920310216782973|0.00845|0.011667261889578034|0.030100000000000002|0.022344574285494904|0.0062|0.0004242640687119284|0.0088|0.01173797256769669|0.0020499999999999997|0.0026162950903902255|0.00030000000000000003|0.000282842712474619|0.03945|0.014919953083036157|0.00445|0.0007778174593052025
RMSPropMomentumCurvature|0.76155|0.009263098833543733|0.3856|0.00933380951166242|0.3231|0.00622253967444164|0.28869999999999996|0.0045254833995939355|0.2582|0.001697056274847743|0.23620000000000002|0.0015556349186104197|0.21384999999999998|0.00487903679018716|0.19795000000000001|0.007000357133746825|0.1809|0.008343860018001274|0.16735|0.008273149339882598|0.1499|0.01131370849898477|0.13740000000000002|0.01088944443027284|0.12455000000000001|0.012940054095713827|0.1108|0.014283556979968257|0.0988|0.01711198410471445|0.09029999999999999|0.02078893936688449|0.07985|0.018738329701443505|0.0689|0.017536248173426378|0.05925|0.015061374439273464|0.052250000000000005|0.01732411613907042|0.046200000000000005|0.012445079348883236|0.039349999999999996|0.01477853172679884|0.038099999999999995|0.006363961030678926|0.0283|0.013010764773832475|0.029400000000000003|0.010889444430272833|0.02465|0.0096873629022557|0.02605|0.0014849242404917481|0.01965|0.012374368670764583|0.01795|0.001202081528017131|0.023149999999999997|7.071067811865555e-05|0.0192|0.021354624791833733|0.015300000000000001|0.009050966799187809|0.01985|0.006576093065034893|0.0132|0.009899494936611665|0.01295|0.014637110370561535|0.0177|0.015556349186104044|0.00585|0.005161879502661796|0.020900000000000002|0.0007071067811865445|0.01885|0.022556706319850864|0.0017499999999999998|0.0016263455967290594|0.0213|0.005232590180780454|0.0033|0.003959797974644666|0.0177|0.015980613254815975|0.015700000000000002|0.021354624791833733|0.00205|0.0024748737341529162|0.00725|0.00997020561473032|0.0203|0.026304372260139566|0.01405|0.016475588001646557|0.003|0.003676955262170047|0.00035|0.00021213203435596425
SimpleSGD|2.289|0.0008485281374237635|2.2616500000000004|0.0009192388155427246|2.2333499999999997|0.0009192388155424105|2.20005|0.0004949747468306857|2.15775|0.005161879502661699|2.1021|0.014000714267493669|2.02835|0.028496403281818024|1.9306999999999999|0.05204305909533005|1.8063|0.08485281374238578|1.66245|0.12056170619230643|1.5128499999999998|0.1479974493023445|1.3733499999999998|0.16312953441973652|1.25225|0.16440232662587234|1.1529|0.15711912677965084|1.0710000000000002|0.1466539464180899|1.0046|0.13364318164425748|0.95055|0.12155165568596747|0.9049|0.1076216520965925|0.86695|0.09567154749453986|0.83495|0.0842164176393178|0.8078|0.07396336931211289|0.78435|0.06441742776609445|0.7645500000000001|0.05678067452927967|0.7472|0.05020458146424484|0.73215|0.04419417382415922|0.71855|0.03740594872476832|0.70675|0.03387041481883566|0.6962|0.02842569260369922|0.6871|0.025597265478953028|0.6779|0.02192031021678303|0.6707|0.018526197667087546|0.6627000000000001|0.015980613254815982|0.656|0.012869343417595162|0.6495500000000001|0.011950104602052633|0.6435500000000001|0.010253048327204948|0.6388|0.007495331880577403|0.63215|0.005161879502661856|0.6281|0.004808326112068465|0.62285|0.0028991378028648397|0.6179|0.0022627416997970167|0.61355|0.0003535533905932741|0.6107|0.0007071067811865874|0.6057|0.0016970562748476843|0.60195|0.0012020815280171554|0.5978|0.0026870057685088986|0.5947|0.004808326112068465|0.5907|0.004666904755831171|0.58715|0.005727564927611032|0.58435|0.005727564927611032|0.5810500000000001|0.006576093065034913
SimpleSGDCurvature|1.0314|0.02588010819142785|0.55145|7.071067811864696e-05|0.4596|0.004808326112068543|0.4147|0.00014142135623729392|0.38|0.0016970562748476843|0.3568|0.0019798989873223505|0.3388|0.0019798989873223505|0.3224|0.0025455844122715854|0.30974999999999997|0.0004949747468305484|0.2999|0.0012727922061358025|0.28835|0.00021213203435594088|0.2773|0.0007071067811865482|0.2708|0.0022627416997969383|0.261|0.0005656854249492542|0.25525|0.00021213203435596054|0.2469|0.0009899494936611458|0.2428|0.0|0.23825000000000002|0.002616295090390222|0.2321|0.0008485281374238421|0.22675|0.0016263455967290667|0.2228|0.0012727922061358025|0.21760000000000002|0.0009899494936611458|0.2133|0.0012727922061357927|0.2091|0.0002828427124746271|0.20415|0.0017677669529663704|0.19885|0.0027577164466275456|0.19690000000000002|0.0005656854249492248|0.19395|0.0033234018715767705|0.1886|0.0|0.1851|0.0018384776310850272|0.179|0.0007071067811865482|0.17595|0.0017677669529663704|0.1723|0.0028284271247461927|0.16654999999999998|0.0023334523779156148|0.1647|0.0005656854249492248|0.16325|0.0031819805153394665|0.15705|7.071067811864696e-05|0.15395|0.0007778174593051951|0.1526|0.0025455844122715754|0.14315|0.0010606601717798223|0.14295|0.0007778174593051951|0.1399|0.0011313708498984691|0.13655|0.0027577164466275456|0.1318|0.0002828427124746271|0.12840000000000001|0.001272792206135773|0.1266|0.0005656854249492248|0.12265|0.0016263455967290568|0.12035|0.005586143571373718|0.118|0.0016970562748477088|0.1159|0.0005656854249492346
