|Optimizer Name|Running loop number|Epoch number|Average Training Loss
0|SimpleSGD|1|1|2.1444
1|SimpleSGD|1|2|1.2686
2|SimpleSGD|1|3|0.7815
3|SimpleSGD|1|4|0.6796
4|SimpleSGD|1|5|0.6369
5|SimpleSGD|1|6|0.6084
6|SimpleSGD|1|7|0.5868
7|SimpleSGD|1|8|0.5688
8|SimpleSGD|1|9|0.5525
9|SimpleSGD|1|10|0.5383
10|SimpleSGD|2|1|2.1947
11|SimpleSGD|2|2|1.5403
12|SimpleSGD|2|3|0.9089
13|SimpleSGD|2|4|0.7236
14|SimpleSGD|2|5|0.6541
15|SimpleSGD|2|6|0.6143
16|SimpleSGD|2|7|0.5865
17|SimpleSGD|2|8|0.5656
18|SimpleSGD|2|9|0.5476
19|SimpleSGD|2|10|0.532
20|SimpleSGD|3|1|2.1866
21|SimpleSGD|3|2|1.5592
22|SimpleSGD|3|3|0.9555
23|SimpleSGD|3|4|0.7668
24|SimpleSGD|3|5|0.6846
25|SimpleSGD|3|6|0.6353
26|SimpleSGD|3|7|0.6001
27|SimpleSGD|3|8|0.5729
28|SimpleSGD|3|9|0.5514
29|SimpleSGD|3|10|0.5327
30|SimpleSGD|4|1|2.1723
31|SimpleSGD|4|2|1.4779
32|SimpleSGD|4|3|0.8645
33|SimpleSGD|4|4|0.6958
34|SimpleSGD|4|5|0.631
35|SimpleSGD|4|6|0.5926
36|SimpleSGD|4|7|0.5653
37|SimpleSGD|4|8|0.5435
38|SimpleSGD|4|9|0.5254
39|SimpleSGD|4|10|0.51
40|SimpleSGD|5|1|2.1492
41|SimpleSGD|5|2|1.3339
42|SimpleSGD|5|3|0.7988
43|SimpleSGD|5|4|0.6792
44|SimpleSGD|5|5|0.6318
45|SimpleSGD|5|6|0.6012
46|SimpleSGD|5|7|0.5787
47|SimpleSGD|5|8|0.5593
48|SimpleSGD|5|9|0.5421
49|SimpleSGD|5|10|0.5275
50|SimpleSGD|6|1|2.0873
51|SimpleSGD|6|2|1.1966
52|SimpleSGD|6|3|0.7784
53|SimpleSGD|6|4|0.6715
54|SimpleSGD|6|5|0.6237
55|SimpleSGD|6|6|0.5923
56|SimpleSGD|6|7|0.5682
57|SimpleSGD|6|8|0.5486
58|SimpleSGD|6|9|0.5314
59|SimpleSGD|6|10|0.5168
60|SimpleSGD|7|1|2.1882
61|SimpleSGD|7|2|1.573
62|SimpleSGD|7|3|0.9317
63|SimpleSGD|7|4|0.7246
64|SimpleSGD|7|5|0.642
65|SimpleSGD|7|6|0.5956
66|SimpleSGD|7|7|0.564
67|SimpleSGD|7|8|0.5405
68|SimpleSGD|7|9|0.5218
69|SimpleSGD|7|10|0.5061
70|SimpleSGD|8|1|2.0609
71|SimpleSGD|8|2|1.1774
72|SimpleSGD|8|3|0.783
73|SimpleSGD|8|4|0.6766
74|SimpleSGD|8|5|0.6277
75|SimpleSGD|8|6|0.5965
76|SimpleSGD|8|7|0.5729
77|SimpleSGD|8|8|0.5533
78|SimpleSGD|8|9|0.5372
79|SimpleSGD|8|10|0.5237
80|SimpleSGD|9|1|2.1938
81|SimpleSGD|9|2|1.5867
82|SimpleSGD|9|3|0.9627
83|SimpleSGD|9|4|0.7587
84|SimpleSGD|9|5|0.6745
85|SimpleSGD|9|6|0.6248
86|SimpleSGD|9|7|0.59
87|SimpleSGD|9|8|0.5641
88|SimpleSGD|9|9|0.5425
89|SimpleSGD|9|10|0.5245
90|SimpleSGD|10|1|2.1785
91|SimpleSGD|10|2|1.5033
92|SimpleSGD|10|3|0.9135
93|SimpleSGD|10|4|0.7317
94|SimpleSGD|10|5|0.6542
95|SimpleSGD|10|6|0.6079
96|SimpleSGD|10|7|0.5749
97|SimpleSGD|10|8|0.5498
98|SimpleSGD|10|9|0.5304
99|SimpleSGD|10|10|0.5131
100|SimpleSGDCurvature|1|1|0.5428
101|SimpleSGDCurvature|1|2|0.3251
102|SimpleSGDCurvature|1|3|0.2745
103|SimpleSGDCurvature|1|4|0.2432
104|SimpleSGDCurvature|1|5|0.2181
105|SimpleSGDCurvature|1|6|0.1983
106|SimpleSGDCurvature|1|7|0.179
107|SimpleSGDCurvature|1|8|0.1609
108|SimpleSGDCurvature|1|9|0.1439
109|SimpleSGDCurvature|1|10|0.1267
110|SimpleSGDCurvature|2|1|0.543
111|SimpleSGDCurvature|2|2|0.3239
112|SimpleSGDCurvature|2|3|0.2727
113|SimpleSGDCurvature|2|4|0.2393
114|SimpleSGDCurvature|2|5|0.2131
115|SimpleSGDCurvature|2|6|0.1912
116|SimpleSGDCurvature|2|7|0.1729
117|SimpleSGDCurvature|2|8|0.1549
118|SimpleSGDCurvature|2|9|0.1381
119|SimpleSGDCurvature|2|10|0.1235
120|SimpleSGDCurvature|3|1|0.5417
121|SimpleSGDCurvature|3|2|0.3205
122|SimpleSGDCurvature|3|3|0.2709
123|SimpleSGDCurvature|3|4|0.2391
124|SimpleSGDCurvature|3|5|0.2142
125|SimpleSGDCurvature|3|6|0.1928
126|SimpleSGDCurvature|3|7|0.1741
127|SimpleSGDCurvature|3|8|0.1574
128|SimpleSGDCurvature|3|9|0.1398
129|SimpleSGDCurvature|3|10|0.1262
130|SimpleSGDCurvature|4|1|0.5302
131|SimpleSGDCurvature|4|2|0.3194
132|SimpleSGDCurvature|4|3|0.2699
133|SimpleSGDCurvature|4|4|0.238
134|SimpleSGDCurvature|4|5|0.2113
135|SimpleSGDCurvature|4|6|0.192
136|SimpleSGDCurvature|4|7|0.1731
137|SimpleSGDCurvature|4|8|0.1563
138|SimpleSGDCurvature|4|9|0.1402
139|SimpleSGDCurvature|4|10|0.1243
140|SimpleSGDCurvature|5|1|0.5318
141|SimpleSGDCurvature|5|2|0.3229
142|SimpleSGDCurvature|5|3|0.273
143|SimpleSGDCurvature|5|4|0.2406
144|SimpleSGDCurvature|5|5|0.2153
145|SimpleSGDCurvature|5|6|0.1935
146|SimpleSGDCurvature|5|7|0.1758
147|SimpleSGDCurvature|5|8|0.1585
148|SimpleSGDCurvature|5|9|0.1418
149|SimpleSGDCurvature|5|10|0.1264
150|SimpleSGDCurvature|6|1|0.5381
151|SimpleSGDCurvature|6|2|0.3208
152|SimpleSGDCurvature|6|3|0.2705
153|SimpleSGDCurvature|6|4|0.2403
154|SimpleSGDCurvature|6|5|0.2162
155|SimpleSGDCurvature|6|6|0.1949
156|SimpleSGDCurvature|6|7|0.178
157|SimpleSGDCurvature|6|8|0.1574
158|SimpleSGDCurvature|6|9|0.1432
159|SimpleSGDCurvature|6|10|0.1272
160|SimpleSGDCurvature|7|1|0.5306
161|SimpleSGDCurvature|7|2|0.321
162|SimpleSGDCurvature|7|3|0.27
163|SimpleSGDCurvature|7|4|0.2367
164|SimpleSGDCurvature|7|5|0.2108
165|SimpleSGDCurvature|7|6|0.19
166|SimpleSGDCurvature|7|7|0.1705
167|SimpleSGDCurvature|7|8|0.1519
168|SimpleSGDCurvature|7|9|0.1367
169|SimpleSGDCurvature|7|10|0.1204
170|SimpleSGDCurvature|8|1|0.5402
171|SimpleSGDCurvature|8|2|0.3193
172|SimpleSGDCurvature|8|3|0.2697
173|SimpleSGDCurvature|8|4|0.2382
174|SimpleSGDCurvature|8|5|0.2144
175|SimpleSGDCurvature|8|6|0.1934
176|SimpleSGDCurvature|8|7|0.1752
177|SimpleSGDCurvature|8|8|0.157
178|SimpleSGDCurvature|8|9|0.1424
179|SimpleSGDCurvature|8|10|0.1272
180|SimpleSGDCurvature|9|1|0.5379
181|SimpleSGDCurvature|9|2|0.322
182|SimpleSGDCurvature|9|3|0.2698
183|SimpleSGDCurvature|9|4|0.2375
184|SimpleSGDCurvature|9|5|0.2136
185|SimpleSGDCurvature|9|6|0.1909
186|SimpleSGDCurvature|9|7|0.1725
187|SimpleSGDCurvature|9|8|0.1563
188|SimpleSGDCurvature|9|9|0.1391
189|SimpleSGDCurvature|9|10|0.1234
190|SimpleSGDCurvature|10|1|0.5286
191|SimpleSGDCurvature|10|2|0.3207
192|SimpleSGDCurvature|10|3|0.2709
193|SimpleSGDCurvature|10|4|0.238
194|SimpleSGDCurvature|10|5|0.2135
195|SimpleSGDCurvature|10|6|0.192
196|SimpleSGDCurvature|10|7|0.1714
197|SimpleSGDCurvature|10|8|0.1555
198|SimpleSGDCurvature|10|9|0.1394
199|SimpleSGDCurvature|10|10|0.1228
200|Adam|1|1|0.4115
201|Adam|1|2|0.2548
202|Adam|1|3|0.2067
203|Adam|1|4|0.173
204|Adam|1|5|0.1424
205|Adam|1|6|0.1181
206|Adam|1|7|0.0941
207|Adam|1|8|0.0748
208|Adam|1|9|0.0583
209|Adam|1|10|0.0443
210|Adam|2|1|0.421
211|Adam|2|2|0.2629
212|Adam|2|3|0.2124
213|Adam|2|4|0.1763
214|Adam|2|5|0.1449
215|Adam|2|6|0.1178
216|Adam|2|7|0.0935
217|Adam|2|8|0.0735
218|Adam|2|9|0.0568
219|Adam|2|10|0.0444
220|Adam|3|1|0.4068
221|Adam|3|2|0.2567
222|Adam|3|3|0.2083
223|Adam|3|4|0.1741
224|Adam|3|5|0.1439
225|Adam|3|6|0.1146
226|Adam|3|7|0.0932
227|Adam|3|8|0.0693
228|Adam|3|9|0.0562
229|Adam|3|10|0.0443
230|Adam|4|1|0.4036
231|Adam|4|2|0.2556
232|Adam|4|3|0.2044
233|Adam|4|4|0.1739
234|Adam|4|5|0.1415
235|Adam|4|6|0.1148
236|Adam|4|7|0.0926
237|Adam|4|8|0.0698
238|Adam|4|9|0.0533
239|Adam|4|10|0.0421
240|Adam|5|1|0.399
241|Adam|5|2|0.2477
242|Adam|5|3|0.203
243|Adam|5|4|0.1691
244|Adam|5|5|0.1404
245|Adam|5|6|0.1144
246|Adam|5|7|0.0914
247|Adam|5|8|0.0699
248|Adam|5|9|0.0559
249|Adam|5|10|0.0425
250|Adam|6|1|0.4125
251|Adam|6|2|0.2622
252|Adam|6|3|0.2146
253|Adam|6|4|0.1786
254|Adam|6|5|0.1492
255|Adam|6|6|0.1212
256|Adam|6|7|0.0955
257|Adam|6|8|0.0745
258|Adam|6|9|0.0593
259|Adam|6|10|0.047
260|Adam|7|1|0.4049
261|Adam|7|2|0.251
262|Adam|7|3|0.2016
263|Adam|7|4|0.1666
264|Adam|7|5|0.1364
265|Adam|7|6|0.1114
266|Adam|7|7|0.0865
267|Adam|7|8|0.0681
268|Adam|7|9|0.0541
269|Adam|7|10|0.0446
270|Adam|8|1|0.4102
271|Adam|8|2|0.2632
272|Adam|8|3|0.2136
273|Adam|8|4|0.1813
274|Adam|8|5|0.151
275|Adam|8|6|0.1225
276|Adam|8|7|0.0981
277|Adam|8|8|0.0772
278|Adam|8|9|0.0597
279|Adam|8|10|0.0496
280|Adam|9|1|0.3978
281|Adam|9|2|0.2497
282|Adam|9|3|0.2034
283|Adam|9|4|0.1695
284|Adam|9|5|0.1374
285|Adam|9|6|0.1089
286|Adam|9|7|0.086
287|Adam|9|8|0.0635
288|Adam|9|9|0.049
289|Adam|9|10|0.0392
290|Adam|10|1|0.4008
291|Adam|10|2|0.2584
292|Adam|10|3|0.2108
293|Adam|10|4|0.1753
294|Adam|10|5|0.1427
295|Adam|10|6|0.1171
296|Adam|10|7|0.0926
297|Adam|10|8|0.0747
298|Adam|10|9|0.0562
299|Adam|10|10|0.0448
300|HeavyBall|1|1|0.9108
301|HeavyBall|1|2|0.5262
302|HeavyBall|1|3|0.4499
303|HeavyBall|1|4|0.4026
304|HeavyBall|1|5|0.3722
305|HeavyBall|1|6|0.3532
306|HeavyBall|1|7|0.3333
307|HeavyBall|1|8|0.3191
308|HeavyBall|1|9|0.3056
309|HeavyBall|1|10|0.2967
310|HeavyBall|2|1|0.9551
311|HeavyBall|2|2|0.5103
312|HeavyBall|2|3|0.442
313|HeavyBall|2|4|0.3978
314|HeavyBall|2|5|0.371
315|HeavyBall|2|6|0.354
316|HeavyBall|2|7|0.3362
317|HeavyBall|2|8|0.3223
318|HeavyBall|2|9|0.3094
319|HeavyBall|2|10|0.2986
320|HeavyBall|3|1|0.9691
321|HeavyBall|3|2|0.5042
322|HeavyBall|3|3|0.4299
323|HeavyBall|3|4|0.3908
324|HeavyBall|3|5|0.3635
325|HeavyBall|3|6|0.347
326|HeavyBall|3|7|0.331
327|HeavyBall|3|8|0.3164
328|HeavyBall|3|9|0.3032
329|HeavyBall|3|10|0.2929
330|HeavyBall|4|1|0.9273
331|HeavyBall|4|2|0.4892
332|HeavyBall|4|3|0.4218
333|HeavyBall|4|4|0.3889
334|HeavyBall|4|5|0.3613
335|HeavyBall|4|6|0.3438
336|HeavyBall|4|7|0.3276
337|HeavyBall|4|8|0.3142
338|HeavyBall|4|9|0.3023
339|HeavyBall|4|10|0.2926
340|HeavyBall|5|1|0.9153
341|HeavyBall|5|2|0.5074
342|HeavyBall|5|3|0.4341
343|HeavyBall|5|4|0.3892
344|HeavyBall|5|5|0.3636
345|HeavyBall|5|6|0.3428
346|HeavyBall|5|7|0.3272
347|HeavyBall|5|8|0.3138
348|HeavyBall|5|9|0.3002
349|HeavyBall|5|10|0.2906
350|HeavyBall|6|1|0.888
351|HeavyBall|6|2|0.5
352|HeavyBall|6|3|0.4298
353|HeavyBall|6|4|0.3871
354|HeavyBall|6|5|0.3627
355|HeavyBall|6|6|0.3409
356|HeavyBall|6|7|0.3246
357|HeavyBall|6|8|0.3127
358|HeavyBall|6|9|0.3031
359|HeavyBall|6|10|0.2916
360|HeavyBall|7|1|0.9394
361|HeavyBall|7|2|0.4842
362|HeavyBall|7|3|0.4206
363|HeavyBall|7|4|0.3852
364|HeavyBall|7|5|0.3635
365|HeavyBall|7|6|0.3438
366|HeavyBall|7|7|0.3281
367|HeavyBall|7|8|0.3133
368|HeavyBall|7|9|0.3033
369|HeavyBall|7|10|0.2923
370|HeavyBall|8|1|0.8838
371|HeavyBall|8|2|0.5119
372|HeavyBall|8|3|0.4406
373|HeavyBall|8|4|0.3981
374|HeavyBall|8|5|0.3682
375|HeavyBall|8|6|0.3469
376|HeavyBall|8|7|0.3288
377|HeavyBall|8|8|0.3137
378|HeavyBall|8|9|0.3019
379|HeavyBall|8|10|0.2952
380|HeavyBall|9|1|0.969
381|HeavyBall|9|2|0.4957
382|HeavyBall|9|3|0.4269
383|HeavyBall|9|4|0.3909
384|HeavyBall|9|5|0.3676
385|HeavyBall|9|6|0.3507
386|HeavyBall|9|7|0.3297
387|HeavyBall|9|8|0.318
388|HeavyBall|9|9|0.3054
389|HeavyBall|9|10|0.2964
390|HeavyBall|10|1|0.9396
391|HeavyBall|10|2|0.4887
392|HeavyBall|10|3|0.4241
393|HeavyBall|10|4|0.3866
394|HeavyBall|10|5|0.3635
395|HeavyBall|10|6|0.343
396|HeavyBall|10|7|0.325
397|HeavyBall|10|8|0.3138
398|HeavyBall|10|9|0.301
399|HeavyBall|10|10|0.29
400|HeavyBallCurvature|1|1|0.4649
401|HeavyBallCurvature|1|2|0.2809
402|HeavyBallCurvature|1|3|0.2309
403|HeavyBallCurvature|1|4|0.1993
404|HeavyBallCurvature|1|5|0.1714
405|HeavyBallCurvature|1|6|0.1492
406|HeavyBallCurvature|1|7|0.1266
407|HeavyBallCurvature|1|8|0.1087
408|HeavyBallCurvature|1|9|0.0882
409|HeavyBallCurvature|1|10|0.0751
410|HeavyBallCurvature|2|1|0.4581
411|HeavyBallCurvature|2|2|0.2764
412|HeavyBallCurvature|2|3|0.2275
413|HeavyBallCurvature|2|4|0.1938
414|HeavyBallCurvature|2|5|0.166
415|HeavyBallCurvature|2|6|0.1425
416|HeavyBallCurvature|2|7|0.121
417|HeavyBallCurvature|2|8|0.1011
418|HeavyBallCurvature|2|9|0.0834
419|HeavyBallCurvature|2|10|0.0676
420|HeavyBallCurvature|3|1|0.457
421|HeavyBallCurvature|3|2|0.2734
422|HeavyBallCurvature|3|3|0.2246
423|HeavyBallCurvature|3|4|0.193
424|HeavyBallCurvature|3|5|0.1657
425|HeavyBallCurvature|3|6|0.1437
426|HeavyBallCurvature|3|7|0.1229
427|HeavyBallCurvature|3|8|0.1032
428|HeavyBallCurvature|3|9|0.0839
429|HeavyBallCurvature|3|10|0.0686
430|HeavyBallCurvature|4|1|0.4526
431|HeavyBallCurvature|4|2|0.2734
432|HeavyBallCurvature|4|3|0.2263
433|HeavyBallCurvature|4|4|0.1943
434|HeavyBallCurvature|4|5|0.1668
435|HeavyBallCurvature|4|6|0.1445
436|HeavyBallCurvature|4|7|0.1234
437|HeavyBallCurvature|4|8|0.103
438|HeavyBallCurvature|4|9|0.087
439|HeavyBallCurvature|4|10|0.0707
440|HeavyBallCurvature|5|1|0.4541
441|HeavyBallCurvature|5|2|0.2768
442|HeavyBallCurvature|5|3|0.2298
443|HeavyBallCurvature|5|4|0.1984
444|HeavyBallCurvature|5|5|0.1706
445|HeavyBallCurvature|5|6|0.1476
446|HeavyBallCurvature|5|7|0.1256
447|HeavyBallCurvature|5|8|0.1066
448|HeavyBallCurvature|5|9|0.0877
449|HeavyBallCurvature|5|10|0.0711
450|HeavyBallCurvature|6|1|0.4546
451|HeavyBallCurvature|6|2|0.2778
452|HeavyBallCurvature|6|3|0.229
453|HeavyBallCurvature|6|4|0.1967
454|HeavyBallCurvature|6|5|0.1705
455|HeavyBallCurvature|6|6|0.1468
456|HeavyBallCurvature|6|7|0.1253
457|HeavyBallCurvature|6|8|0.105
458|HeavyBallCurvature|6|9|0.0878
459|HeavyBallCurvature|6|10|0.0706
460|HeavyBallCurvature|7|1|0.4546
461|HeavyBallCurvature|7|2|0.2712
462|HeavyBallCurvature|7|3|0.2232
463|HeavyBallCurvature|7|4|0.1918
464|HeavyBallCurvature|7|5|0.1647
465|HeavyBallCurvature|7|6|0.142
466|HeavyBallCurvature|7|7|0.1206
467|HeavyBallCurvature|7|8|0.0996
468|HeavyBallCurvature|7|9|0.0819
469|HeavyBallCurvature|7|10|0.0679
470|HeavyBallCurvature|8|1|0.4589
471|HeavyBallCurvature|8|2|0.2765
472|HeavyBallCurvature|8|3|0.2293
473|HeavyBallCurvature|8|4|0.197
474|HeavyBallCurvature|8|5|0.1691
475|HeavyBallCurvature|8|6|0.1476
476|HeavyBallCurvature|8|7|0.1265
